member_id,membership_status,membership_date,membership_plan,membership_fee,gender,age_group,state,referral_source
714,downgrade,2020-10-01,BASIC,33,Male,25-34,Lagos,Google Ads
715,new,2021-08-01,MAX,109,Other,35-44,Lagos,Organic Search
716,new,2020-08-01,PRO,65,Female,18-24,Portharcourt,Google Ads
716,upgrade,2022-05-01,MAX,119,Female,18-24,Portharcourt,Google Ads
716,churn,2022-10-01,MAX,119,Female,18-24,Portharcourt,Google Ads
717,new,2020-01-01,MAX,99,Female,35-44,Lagos,Google Ads
717,downgrade,2021-01-01,BASIC,43,Female,35-44,Lagos,Google Ads
717,churn,2021-10-01,BASIC,43,Female,35-44,Lagos,Google Ads
718,new,2022-10-01,BASIC,53,Male,18-24,Abuja,Facebook
719,new,2022-09-01,MAX,119,Female,18-24,Lagos,Google Ads
720,new,2020-02-01,BASIC,33,Male,55-65,Abuja,Google Ads
720,churn,2021-02-01,BASIC,43,Male,55-65,Abuja,Google Ads
721,new,2020-03-01,MAX,99,Female,35-44,Portharcourt,Tv
721,downgrade,2021-05-01,PRO,75,Female,35-44,Portharcourt,Tv
721,churn,2022-01-01,PRO,85,Female,35-44,Portharcourt,Tv
722,new,2021-05-01,BASIC,43,Female,18-24,Enugu,Google Ads
723,new,2021-05-01,PRO,75,Female,55-65,Portharcourt,Google Ads
723,downgrade,2021-10-01,BASIC,43,Female,55-65,Portharcourt,Google Ads
724,new,2020-04-01,PRO,65,Female,35-44,Lagos,Google Ads
724,downgrade,2020-06-01,BASIC,33,Female,35-44,Lagos,Google Ads
725,new,2022-12-01,BASIC,53,Female,18-24,Lagos,Google Ads
726,new,2020-09-01,BASIC,33,Female,45-54,Enugu,Organic Search
726,upgrade,2022-09-01,PRO,85,Female,45-54,Enugu,Organic Search
727,new,2020-05-01,BASIC,33,Male,25-34,Abuja,Google Ads
727,upgrade,2020-09-01,MAX,99,Male,25-34,Abuja,Google Ads
727,churn,2021-02-01,MAX,109,Male,25-34,Abuja,Google Ads
728,new,2020-02-01,PRO,65,Female,55-65,Lagos,Unknown
728,upgrade,2021-03-01,MAX,109,Female,55-65,Lagos,Unknown
729,new,2022-11-01,BASIC,53,Female,18-24,Lagos,Paid Search
730,new,2021-09-01,PRO,75,Female,25-34,Abuja,Organic Search
730,downgrade,2022-04-01,BASIC,53,Female,25-34,Abuja,Organic Search
731,new,2021-09-01,PRO,75,Male,18-24,Lagos,Unknown
731,downgrade,2022-07-01,BASIC,53,Male,18-24,Lagos,Unknown
732,new,2020-10-01,PRO,65,Female,25-34,Lagos,Paid Search
732,upgrade,2021-08-01,MAX,109,Female,25-34,Lagos,Paid Search
733,new,2021-08-01,MAX,109,Female,18-24,Abuja,Facebook
733,downgrade,2022-02-01,PRO,85,Female,18-24,Abuja,Facebook
734,new,2021-01-01,PRO,75,Male,45-54,Lagos,Facebook
734,downgrade,2022-08-01,BASIC,53,Male,45-54,Lagos,Facebook
735,new,2021-11-01,BASIC,43,Female,25-34,Enugu,Facebook
736,new,2020-01-01,PRO,65,Female,55-65,Abuja,Facebook
736,churn,2020-07-01,PRO,65,Female,55-65,Abuja,Facebook
737,new,2021-04-01,PRO,75,Male,18-24,Lagos,Google Ads
737,upgrade,2022-07-01,MAX,119,Male,18-24,Lagos,Google Ads
738,new,2021-06-01,PRO,75,Female,18-24,Portharcourt,Google Ads
738,upgrade,2022-01-01,MAX,119,Female,18-24,Portharcourt,Google Ads
738,churn,2022-10-01,MAX,119,Female,18-24,Portharcourt,Google Ads
739,new,2022-04-01,BASIC,53,Male,35-44,Lagos,Facebook
740,new,2021-11-01,BASIC,43,Male,18-24,Portharcourt,Google Ads
741,new,2021-04-01,MAX,109,Other,45-54,Lagos,Facebook
741,downgrade,2022-03-01,BASIC,53,Other,45-54,Lagos,Facebook
742,new,2021-11-01,PRO,75,Female,45-54,Portharcourt,Google Ads
743,new,2021-06-01,BASIC,43,Female,18-24,Lagos,Google Ads
743,upgrade,2022-10-01,MAX,119,Female,18-24,Lagos,Google Ads
744,new,2022-01-01,MAX,119,Female,18-24,Portharcourt,Unknown
744,churn,2022-04-01,MAX,119,Female,18-24,Portharcourt,Unknown
745,new,2022-07-01,PRO,85,Female,55-65,Enugu,Paid Search
746,new,2020-07-01,MAX,99,Female,35-44,Lagos,Google Ads
746,downgrade,2021-03-01,PRO,75,Female,35-44,Lagos,Google Ads
747,new,2022-12-01,BASIC,53,Male,55-65,Enugu,Paid Search
748,new,2021-03-01,PRO,75,Other,55-65,Portharcourt,Display
748,downgrade,2022-07-01,BASIC,53,Other,55-65,Portharcourt,Display
749,new,2022-11-01,MAX,119,Female,35-44,Enugu,Google Ads
750,new,2020-06-01,PRO,65,Other,45-54,Portharcourt,Paid Search
750,upgrade,2021-09-01,MAX,109,Other,45-54,Portharcourt,Paid Search
751,new,2020-09-01,PRO,65,Male,45-54,Lagos,Google Ads
751,upgrade,2021-12-01,MAX,109,Male,45-54,Lagos,Google Ads
752,new,2020-10-01,MAX,99,Male,18-24,Portharcourt,Facebook
752,downgrade,2021-09-01,BASIC,43,Male,18-24,Portharcourt,Facebook
753,new,2020-07-01,BASIC,33,Male,45-54,Portharcourt,Facebook
753,upgrade,2020-10-01,MAX,99,Male,45-54,Portharcourt,Facebook
754,new,2020-03-01,BASIC,33,Female,45-54,Lagos,Unknown
754,upgrade,2022-10-01,PRO,85,Female,45-54,Lagos,Unknown
755,new,2022-02-01,PRO,85,Female,18-24,Lagos,Bing
756,new,2020-07-01,MAX,99,Female,25-34,Lagos,Google Ads
756,downgrade,2021-07-01,BASIC,43,Female,25-34,Lagos,Google Ads
757,new,2021-07-01,PRO,75,Male,18-24,Lagos,Organic Search
757,downgrade,2022-01-01,BASIC,53,Male,18-24,Lagos,Organic Search
758,new,2022-04-01,BASIC,53,Female,25-34,Portharcourt,Google Ads
759,new,2021-10-01,BASIC,43,Male,35-44,Enugu,Google Ads
760,new,2022-11-01,PRO,85,Female,25-34,Abuja,Organic Search
761,new,2022-09-01,PRO,85,Female,18-24,Portharcourt,Facebook
762,new,2021-09-01,MAX,109,Female,45-54,Lagos,Facebook
762,downgrade,2022-03-01,PRO,85,Female,45-54,Lagos,Facebook
763,new,2021-09-01,BASIC,43,Female,18-24,Abuja,Facebook
764,new,2020-05-01,BASIC,33,Female,45-54,Enugu,Google Ads
764,upgrade,2021-11-01,PRO,75,Female,45-54,Enugu,Google Ads
765,new,2020-10-01,BASIC,33,Other,55-65,Lagos,Paid Search
765,upgrade,2022-01-01,MAX,119,Other,55-65,Lagos,Paid Search
766,new,2020-03-01,PRO,65,Female,18-24,Portharcourt,Facebook
766,upgrade,2021-03-01,MAX,109,Female,18-24,Portharcourt,Facebook
766,churn,2021-07-01,MAX,109,Female,18-24,Portharcourt,Facebook
766,churn,2022-02-01,MAX,119,Female,18-24,Portharcourt,Facebook
767,new,2022-11-01,PRO,85,Other,55-65,Enugu,Google Ads
768,new,2020-03-01,PRO,65,Male,45-54,Abuja,Google Ads
768,churn,2020-12-01,PRO,65,Male,45-54,Abuja,Google Ads
769,new,2022-05-01,PRO,85,Male,25-34,Abuja,Unknown
770,new,2020-07-01,BASIC,33,Male,18-24,Lagos,Google Ads
770,upgrade,2021-01-01,PRO,75,Male,18-24,Lagos,Google Ads
770,churn,2021-02-01,BASIC,43,Male,18-24,Lagos,Google Ads
771,new,2020-07-01,MAX,99,Female,18-24,Abuja,Google Ads
771,downgrade,2022-03-01,BASIC,53,Female,18-24,Abuja,Google Ads
771,churn,2022-06-01,BASIC,53,Female,18-24,Abuja,Google Ads
772,new,2020-09-01,PRO,65,Male,45-54,Lagos,Paid Search
772,downgrade,2021-07-01,BASIC,43,Male,45-54,Lagos,Paid Search
773,new,2020-03-01,BASIC,33,Other,18-24,Enugu,Facebook
773,upgrade,2020-07-01,MAX,99,Other,18-24,Enugu,Facebook
774,new,2022-11-01,PRO,85,Male,35-44,Lagos,Google Ads
775,new,2021-06-01,PRO,75,Female,55-65,Abuja,Bing
775,downgrade,2022-11-01,BASIC,53,Female,55-65,Abuja,Bing
776,new,2020-11-01,PRO,65,Other,25-34,Lagos,Google Ads
776,upgrade,2021-11-01,MAX,109,Other,25-34,Lagos,Google Ads
777,new,2021-10-01,BASIC,43,Female,18-24,Portharcourt,Facebook
777,upgrade,2022-01-01,MAX,119,Female,18-24,Portharcourt,Facebook
778,new,2021-02-01,BASIC,43,Female,55-65,Lagos,Google Ads
778,upgrade,2022-04-01,PRO,85,Female,55-65,Lagos,Google Ads
779,new,2020-11-01,PRO,65,Female,35-44,Lagos,Organic Search
779,upgrade,2021-06-01,MAX,109,Female,35-44,Lagos,Organic Search
779,churn,2021-11-01,MAX,109,Female,35-44,Lagos,Organic Search
779,churn,2021-12-01,PRO,75,Female,35-44,Lagos,Organic Search
780,new,2020-12-01,PRO,65,Female,55-65,Lagos,Tv
780,churn,2021-12-01,PRO,75,Female,55-65,Lagos,Tv
781,new,2021-07-01,PRO,75,Female,25-34,Lagos,Organic Search
781,downgrade,2021-10-01,BASIC,43,Female,25-34,Lagos,Organic Search
782,new,2020-04-01,BASIC,33,Male,45-54,Lagos,Google Ads
782,upgrade,2021-05-01,MAX,109,Male,45-54,Lagos,Google Ads
782,churn,2021-09-01,MAX,109,Male,45-54,Lagos,Google Ads
783,new,2020-12-01,PRO,65,Male,25-34,Lagos,Unknown
783,upgrade,2021-04-01,MAX,109,Male,25-34,Lagos,Unknown
784,new,2022-01-01,MAX,119,Female,35-44,Lagos,Organic Search
784,downgrade,2022-02-01,PRO,85,Female,35-44,Lagos,Organic Search
785,new,2021-05-01,BASIC,43,Male,18-24,Lagos,Facebook
785,churn,2022-06-01,BASIC,53,Male,18-24,Lagos,Facebook
786,new,2020-10-01,PRO,65,Female,55-65,Lagos,Google Ads
786,upgrade,2021-08-01,MAX,109,Female,55-65,Lagos,Google Ads
787,new,2021-03-01,PRO,75,Male,55-65,Lagos,Facebook
787,upgrade,2021-07-01,MAX,109,Male,55-65,Lagos,Facebook
788,new,2020-03-01,BASIC,33,Female,18-24,Portharcourt,Google Ads
788,upgrade,2021-05-01,MAX,109,Female,18-24,Portharcourt,Google Ads
788,churn,2022-04-01,MAX,119,Female,18-24,Portharcourt,Google Ads
789,new,2020-08-01,BASIC,33,Female,35-44,Portharcourt,Facebook
789,churn,2021-02-01,BASIC,43,Female,35-44,Portharcourt,Facebook
789,upgrade,2021-03-01,MAX,109,Female,35-44,Portharcourt,Facebook
789,churn,2021-05-01,BASIC,43,Female,35-44,Portharcourt,Facebook
790,new,2020-10-01,PRO,65,Male,45-54,Enugu,Facebook
790,downgrade,2021-02-01,BASIC,43,Male,45-54,Enugu,Facebook
791,new,2020-04-01,MAX,99,Female,18-24,Portharcourt,Google Ads
791,downgrade,2020-05-01,BASIC,33,Female,18-24,Portharcourt,Google Ads
791,churn,2020-10-01,BASIC,33,Female,18-24,Portharcourt,Google Ads
792,new,2022-12-01,PRO,85,Female,45-54,Abuja,Unknown
793,new,2020-11-01,BASIC,33,Male,25-34,Enugu,Organic Search
794,new,2021-02-01,PRO,75,Female,55-65,Enugu,Display
794,downgrade,2021-08-01,BASIC,43,Female,55-65,Enugu,Display
795,new,2020-02-01,BASIC,33,Male,45-54,Abuja,Facebook
795,upgrade,2022-08-01,MAX,119,Male,45-54,Abuja,Facebook
796,new,2020-02-01,PRO,65,Female,35-44,Lagos,Paid Search
796,upgrade,2020-06-01,MAX,99,Female,35-44,Lagos,Paid Search
796,churn,2020-11-01,MAX,99,Female,35-44,Lagos,Paid Search
797,new,2021-12-01,PRO,75,Male,55-65,Abuja,Organic Search
797,downgrade,2022-05-01,BASIC,53,Male,55-65,Abuja,Organic Search
798,new,2020-02-01,BASIC,33,Male,18-24,Lagos,Facebook
798,upgrade,2021-06-01,MAX,109,Male,18-24,Lagos,Facebook
799,new,2021-09-01,BASIC,43,Female,55-65,Portharcourt,Display
800,new,2021-09-01,MAX,109,Other,55-65,Enugu,Facebook
800,downgrade,2022-10-01,PRO,85,Other,55-65,Enugu,Facebook
801,new,2021-11-01,BASIC,43,Male,25-34,Abuja,Paid Search
802,new,2020-02-01,PRO,65,Male,25-34,Lagos,Organic Search
802,upgrade,2021-12-01,MAX,109,Male,25-34,Lagos,Organic Search
803,new,2022-03-01,BASIC,53,Female,25-34,Enugu,Facebook
804,new,2022-07-01,MAX,119,Male,18-24,Lagos,Facebook
805,new,2022-08-01,MAX,119,Female,18-24,Lagos,Google Ads
806,new,2020-03-01,MAX,99,Female,18-24,Portharcourt,Google Ads
806,downgrade,2020-04-01,BASIC,33,Female,18-24,Portharcourt,Google Ads
807,new,2022-06-01,PRO,85,Male,35-44,Abuja,Facebook
808,new,2021-08-01,BASIC,43,Female,18-24,Lagos,Tv
808,churn,2022-07-01,BASIC,53,Female,18-24,Lagos,Tv
809,new,2020-09-01,BASIC,33,Female,18-24,Portharcourt,Facebook
809,upgrade,2022-10-01,MAX,119,Female,18-24,Portharcourt,Facebook
810,new,2020-08-01,PRO,65,Female,18-24,Enugu,Organic Search
810,downgrade,2021-03-01,BASIC,43,Female,18-24,Enugu,Organic Search
811,new,2020-08-01,BASIC,33,Female,35-44,Abuja,Google Ads
811,upgrade,2022-09-01,PRO,85,Female,35-44,Abuja,Google Ads
812,new,2022-04-01,BASIC,53,Female,25-34,Abuja,Tv
813,new,2021-11-01,BASIC,43,Male,18-24,Enugu,Unknown
814,new,2022-11-01,PRO,85,Female,18-24,Portharcourt,Organic Search
815,new,2021-10-01,BASIC,43,Male,45-54,Abuja,Paid Search
816,new,2020-09-01,PRO,65,Female,45-54,Lagos,Facebook
816,downgrade,2020-11-01,BASIC,33,Female,45-54,Lagos,Facebook
817,new,2021-07-01,MAX,109,Female,18-24,Lagos,Facebook
817,downgrade,2022-07-01,BASIC,53,Female,18-24,Lagos,Facebook
818,new,2020-12-01,BASIC,33,Female,55-65,Portharcourt,Google Ads
818,churn,2021-03-01,BASIC,43,Female,55-65,Portharcourt,Google Ads
819,new,2022-01-01,BASIC,53,Other,55-65,Abuja,Google Ads
820,new,2021-12-01,PRO,75,Male,45-54,Enugu,Google Ads
821,new,2022-01-01,MAX,119,Male,45-54,Lagos,Google Ads
821,downgrade,2022-05-01,PRO,85,Male,45-54,Lagos,Google Ads
822,new,2021-04-01,BASIC,43,Female,25-34,Enugu,Facebook
823,new,2020-03-01,BASIC,33,Male,25-34,Enugu,Google Ads
823,upgrade,2020-07-01,PRO,65,Male,25-34,Enugu,Google Ads
823,churn,2020-10-01,PRO,65,Male,25-34,Enugu,Google Ads
824,new,2022-05-01,BASIC,53,Female,45-54,Abuja,Google Ads
825,new,2020-07-01,PRO,65,Female,45-54,Portharcourt,Facebook
825,downgrade,2021-03-01,BASIC,43,Female,45-54,Portharcourt,Facebook
826,new,2022-05-01,PRO,85,Female,25-34,Enugu,Facebook
826,downgrade,2022-10-01,BASIC,53,Female,25-34,Enugu,Facebook
827,new,2021-03-01,PRO,75,Female,25-34,Enugu,Google Ads
827,upgrade,2021-12-01,MAX,109,Female,25-34,Enugu,Google Ads
827,churn,2021-12-01,PRO,75,Female,25-34,Enugu,Google Ads
828,new,2020-11-01,BASIC,33,Male,25-34,Lagos,Facebook
829,new,2022-08-01,BASIC,53,Other,35-44,Lagos,Facebook
830,new,2020-12-01,PRO,65,Female,35-44,Lagos,Tv
830,upgrade,2021-06-01,MAX,109,Female,35-44,Lagos,Tv
831,new,2022-09-01,BASIC,53,Male,18-24,Lagos,Google Ads
832,new,2021-01-01,BASIC,43,Female,25-34,Lagos,Google Ads
832,upgrade,2022-09-01,PRO,85,Female,25-34,Lagos,Google Ads
833,new,2021-05-01,PRO,75,Other,45-54,Enugu,Facebook
834,new,2021-01-01,PRO,75,Female,25-34,Portharcourt,Paid Search
834,upgrade,2021-06-01,MAX,109,Female,25-34,Portharcourt,Paid Search
835,new,2020-07-01,BASIC,33,Other,25-34,Portharcourt,Google Ads
835,churn,2020-12-01,BASIC,33,Other,25-34,Portharcourt,Google Ads
836,new,2022-06-01,BASIC,53,Female,35-44,Lagos,Facebook
837,new,2022-06-01,PRO,85,Female,45-54,Lagos,Google Ads
837,downgrade,2022-08-01,BASIC,53,Female,45-54,Lagos,Google Ads
838,new,2022-02-01,BASIC,53,Female,18-24,Portharcourt,Google Ads
839,new,2022-04-01,BASIC,53,Male,18-24,Portharcourt,Google Ads
839,churn,2022-10-01,BASIC,53,Male,18-24,Portharcourt,Google Ads
840,new,2022-10-01,PRO,85,Female,25-34,Lagos,Tv
841,new,2021-03-01,BASIC,43,Female,18-24,Portharcourt,Unknown
841,churn,2022-03-01,BASIC,53,Female,18-24,Portharcourt,Unknown
842,new,2022-08-01,MAX,119,Other,45-54,Portharcourt,Google Ads
843,new,2021-01-01,PRO,75,Female,35-44,Portharcourt,Unknown
843,upgrade,2022-07-01,MAX,119,Female,35-44,Portharcourt,Unknown
844,new,2022-03-01,BASIC,53,Female,18-24,Lagos,Facebook
844,churn,2022-07-01,BASIC,53,Female,18-24,Lagos,Facebook
845,new,2021-06-01,BASIC,43,Female,55-65,Portharcourt,Organic Search
846,new,2021-09-01,PRO,75,Female,45-54,Abuja,Unknown
846,upgrade,2022-01-01,MAX,119,Female,45-54,Abuja,Unknown
846,churn,2022-06-01,PRO,85,Female,45-54,Abuja,Unknown
847,new,2022-11-01,PRO,85,Male,45-54,Portharcourt,Organic Search
848,new,2020-06-01,MAX,99,Male,35-44,Lagos,Google Ads
848,downgrade,2021-04-01,PRO,75,Male,35-44,Lagos,Google Ads
849,new,2020-10-01,MAX,99,Female,35-44,Lagos,Facebook
849,downgrade,2020-12-01,BASIC,33,Female,35-44,Lagos,Facebook
850,new,2021-02-01,PRO,75,Male,55-65,Abuja,Organic Search
850,downgrade,2022-10-01,BASIC,53,Male,55-65,Abuja,Organic Search
851,new,2022-11-01,MAX,119,Female,18-24,Lagos,Paid Search
852,new,2021-12-01,BASIC,43,Female,18-24,Lagos,Facebook
852,upgrade,2022-09-01,MAX,119,Female,18-24,Lagos,Facebook
853,new,2022-03-01,BASIC,53,Female,55-65,Abuja,Bing
854,new,2020-11-01,BASIC,33,Male,25-34,Portharcourt,Display
854,churn,2021-11-01,BASIC,43,Male,25-34,Portharcourt,Display
855,new,2021-06-01,BASIC,43,Female,18-24,Lagos,Facebook
856,new,2020-12-01,BASIC,33,Female,35-44,Lagos,Facebook
856,upgrade,2022-09-01,MAX,119,Female,35-44,Lagos,Facebook
857,new,2021-05-01,PRO,75,Male,25-34,Lagos,Organic Search
857,upgrade,2022-06-01,MAX,119,Male,25-34,Lagos,Organic Search
858,new,2022-06-01,PRO,85,Female,55-65,Portharcourt,Organic Search
859,new,2020-09-01,PRO,65,Male,35-44,Enugu,Google Ads
859,upgrade,2022-06-01,MAX,119,Male,35-44,Enugu,Google Ads
859,churn,2022-11-01,MAX,119,Male,35-44,Enugu,Google Ads
860,new,2022-04-01,BASIC,53,Female,18-24,Lagos,Google Ads
861,new,2022-05-01,PRO,85,Male,45-54,Portharcourt,Organic Search
862,new,2020-11-01,PRO,65,Male,35-44,Enugu,Facebook
862,upgrade,2022-11-01,MAX,119,Male,35-44,Enugu,Facebook
863,new,2020-07-01,BASIC,33,Female,35-44,Lagos,Facebook
864,new,2022-05-01,MAX,119,Female,45-54,Lagos,Facebook
864,downgrade,2022-08-01,PRO,85,Female,45-54,Lagos,Facebook
865,new,2021-01-01,BASIC,43,Female,35-44,Abuja,Paid Search
866,new,2020-08-01,BASIC,33,Female,18-24,Portharcourt,Google Ads
866,upgrade,2021-11-01,MAX,109,Female,18-24,Portharcourt,Google Ads
866,churn,2022-09-01,MAX,119,Female,18-24,Portharcourt,Google Ads
867,new,2022-01-01,MAX,119,Female,45-54,Portharcourt,Organic Search
867,downgrade,2022-08-01,PRO,85,Female,45-54,Portharcourt,Organic Search
868,new,2020-08-01,PRO,65,Male,45-54,Portharcourt,Bing
868,upgrade,2022-11-01,MAX,119,Male,45-54,Portharcourt,Bing
869,new,2021-09-01,BASIC,43,Male,18-24,Enugu,Organic Search
870,new,2020-05-01,PRO,65,Female,18-24,Abuja,Google Ads
870,upgrade,2020-09-01,MAX,99,Female,18-24,Abuja,Google Ads
870,churn,2021-01-01,MAX,109,Female,18-24,Abuja,Google Ads
871,new,2021-04-01,MAX,109,Male,25-34,Lagos,Facebook
871,downgrade,2022-11-01,PRO,85,Male,25-34,Lagos,Facebook
872,new,2020-07-01,BASIC,33,Female,25-34,Lagos,Unknown
872,upgrade,2021-02-01,MAX,109,Female,25-34,Lagos,Unknown
873,new,2021-03-01,BASIC,43,Female,18-24,Lagos,Paid Search
873,upgrade,2022-08-01,MAX,119,Female,18-24,Lagos,Paid Search
874,new,2021-09-01,PRO,75,Male,35-44,Lagos,Organic Search
874,downgrade,2022-09-01,BASIC,53,Male,35-44,Lagos,Organic Search
875,new,2021-12-01,PRO,75,Female,18-24,Lagos,Display
875,upgrade,2022-11-01,MAX,119,Female,18-24,Lagos,Display
876,new,2022-03-01,PRO,85,Female,45-54,Lagos,Paid Search
877,new,2022-10-01,PRO,85,Female,18-24,Abuja,Organic Search
878,new,2020-08-01,PRO,65,Male,25-34,Lagos,Organic Search
878,upgrade,2022-02-01,MAX,119,Male,25-34,Lagos,Organic Search
879,new,2020-08-01,BASIC,33,Male,45-54,Enugu,Unknown
879,upgrade,2020-11-01,PRO,65,Male,45-54,Enugu,Unknown
880,new,2020-03-01,BASIC,33,Male,25-34,Abuja,Unknown
880,upgrade,2021-07-01,MAX,109,Male,25-34,Abuja,Unknown
881,new,2020-12-01,BASIC,33,Female,45-54,Lagos,Facebook
881,upgrade,2021-06-01,PRO,75,Female,45-54,Lagos,Facebook
882,new,2022-06-01,MAX,119,Female,45-54,Lagos,Facebook
882,downgrade,2022-10-01,BASIC,53,Female,45-54,Lagos,Facebook
883,new,2020-08-01,PRO,65,Male,18-24,Lagos,Organic Search
883,upgrade,2021-08-01,MAX,109,Male,18-24,Lagos,Organic Search
884,new,2022-11-01,PRO,85,Male,45-54,Lagos,Organic Search
885,new,2020-06-01,PRO,65,Female,45-54,Portharcourt,Google Ads
885,upgrade,2022-09-01,MAX,119,Female,45-54,Portharcourt,Google Ads
886,new,2022-08-01,MAX,119,Other,25-34,Abuja,Organic Search
887,new,2021-12-01,BASIC,43,Female,35-44,Lagos,Google Ads
888,new,2022-03-01,PRO,85,Male,25-34,Abuja,Facebook
889,new,2022-01-01,BASIC,53,Male,55-65,Enugu,Google Ads
890,new,2022-02-01,BASIC,53,Female,18-24,Enugu,Facebook
891,new,2020-10-01,BASIC,33,Female,45-54,Portharcourt,Facebook
892,new,2022-09-01,BASIC,53,Female,45-54,Enugu,Google Ads
893,new,2021-12-01,BASIC,43,Female,45-54,Abuja,Paid Search
893,upgrade,2022-11-01,MAX,119,Female,45-54,Abuja,Paid Search
894,new,2021-04-01,BASIC,43,Male,45-54,Lagos,Facebook
894,upgrade,2021-08-01,MAX,109,Male,45-54,Lagos,Facebook
895,new,2021-09-01,BASIC,43,Female,55-65,Portharcourt,Google Ads
895,upgrade,2022-08-01,MAX,119,Female,55-65,Portharcourt,Google Ads
895,churn,2022-08-01,BASIC,53,Female,55-65,Portharcourt,Google Ads
896,new,2022-05-01,BASIC,53,Other,25-34,Enugu,Tv
896,churn,2022-10-01,BASIC,53,Other,25-34,Enugu,Tv
897,new,2021-02-01,BASIC,43,Male,25-34,Lagos,Display
898,new,2020-12-01,BASIC,33,Female,55-65,Abuja,Facebook
898,churn,2021-07-01,BASIC,43,Female,55-65,Abuja,Facebook
899,new,2021-07-01,BASIC,43,Female,45-54,Enugu,Facebook
899,upgrade,2022-04-01,MAX,119,Female,45-54,Enugu,Facebook
900,new,2022-07-01,PRO,85,Female,18-24,Lagos,Unknown
901,new,2022-01-01,BASIC,53,Female,25-34,Enugu,Paid Search
902,new,2020-11-01,PRO,65,Male,25-34,Abuja,Google Ads
902,downgrade,2021-05-01,BASIC,43,Male,25-34,Abuja,Google Ads
903,new,2022-01-01,BASIC,53,Male,25-34,Enugu,Facebook
903,upgrade,2022-07-01,MAX,119,Male,25-34,Enugu,Facebook
904,new,2020-12-01,BASIC,33,Female,18-24,Enugu,Facebook
904,upgrade,2022-02-01,PRO,85,Female,18-24,Enugu,Facebook
905,new,2022-06-01,PRO,85,Male,35-44,Enugu,Google Ads
905,downgrade,2022-10-01,BASIC,53,Male,35-44,Enugu,Google Ads
906,new,2022-01-01,BASIC,53,Female,35-44,Enugu,Facebook
907,new,2021-09-01,PRO,75,Male,18-24,Lagos,Organic Search
907,downgrade,2021-12-01,BASIC,43,Male,18-24,Lagos,Organic Search
908,new,2022-06-01,BASIC,53,Female,35-44,Abuja,Paid Search
909,new,2021-01-01,BASIC,43,Male,55-65,Enugu,Facebook
910,new,2022-01-01,BASIC,53,Female,18-24,Lagos,Google Ads
910,upgrade,2022-10-01,MAX,119,Female,18-24,Lagos,Google Ads
911,new,2021-06-01,BASIC,43,Male,35-44,Abuja,Organic Search
911,churn,2021-11-01,BASIC,43,Male,35-44,Abuja,Organic Search
912,new,2020-02-01,MAX,99,Female,45-54,Lagos,Google Ads
912,downgrade,2021-02-01,PRO,75,Female,45-54,Lagos,Google Ads
913,new,2022-03-01,MAX,119,Other,35-44,Lagos,Unknown
914,new,2022-08-01,PRO,85,Female,18-24,Abuja,Google Ads
914,upgrade,2022-11-01,MAX,119,Female,18-24,Abuja,Google Ads
915,new,2020-11-01,MAX,99,Female,55-65,Portharcourt,Facebook
915,downgrade,2021-06-01,PRO,75,Female,55-65,Portharcourt,Facebook
916,new,2022-08-01,PRO,85,Female,55-65,Portharcourt,Bing
916,downgrade,2022-10-01,BASIC,53,Female,55-65,Portharcourt,Bing
917,new,2021-12-01,BASIC,43,Female,45-54,Abuja,Facebook
917,churn,2022-03-01,BASIC,53,Female,45-54,Abuja,Facebook
918,new,2021-09-01,PRO,75,Female,55-65,Abuja,Google Ads
918,upgrade,2022-01-01,MAX,119,Female,55-65,Abuja,Google Ads
918,churn,2022-09-01,PRO,85,Female,55-65,Abuja,Google Ads
919,new,2020-07-01,BASIC,33,Female,35-44,Portharcourt,Facebook
920,new,2021-01-01,BASIC,43,Female,18-24,Portharcourt,Facebook
920,churn,2021-12-01,BASIC,43,Female,18-24,Portharcourt,Facebook
921,new,2022-08-01,BASIC,53,Female,35-44,Abuja,Google Ads
922,new,2021-01-01,BASIC,43,Male,35-44,Portharcourt,Bing
922,churn,2021-10-01,BASIC,43,Male,35-44,Portharcourt,Bing
923,new,2020-03-01,PRO,65,Male,55-65,Lagos,Organic Search
923,upgrade,2022-07-01,MAX,119,Male,55-65,Lagos,Organic Search
924,new,2022-08-01,MAX,119,Female,45-54,Lagos,Google Ads
924,downgrade,2022-09-01,PRO,85,Female,45-54,Lagos,Google Ads
925,new,2020-08-01,PRO,65,Female,18-24,Lagos,Organic Search
925,downgrade,2021-09-01,BASIC,43,Female,18-24,Lagos,Organic Search
926,new,2020-02-01,BASIC,33,Female,55-65,Lagos,Facebook
926,upgrade,2022-07-01,PRO,85,Female,55-65,Lagos,Facebook
927,new,2020-12-01,PRO,65,Male,55-65,Lagos,Facebook
927,upgrade,2022-03-01,MAX,119,Male,55-65,Lagos,Facebook
927,churn,2022-07-01,MAX,119,Male,55-65,Lagos,Facebook
928,new,2020-09-01,BASIC,33,Male,45-54,Enugu,Google Ads
928,upgrade,2021-05-01,MAX,109,Male,45-54,Enugu,Google Ads
929,new,2022-06-01,PRO,85,Female,35-44,Portharcourt,Google Ads
930,new,2020-09-01,BASIC,33,Female,35-44,Enugu,Facebook
